Order ID,Region,Country
683579909,Europe,United Kingdom
130466783,Asia,Thailand
141570270,Europe,Kosovo
390376698,Middle East and North Africa,Morocco
620684897,Sub-Saharan Africa,Swaziland
196606194,Central America and the Caribbean,Grenada
352564418,Australia and Oceania,East Timor
143295896,Europe,Finland
493849456,Sub-Saharan Africa,Cape Verde
149586427,Sub-Saharan Africa,Equatorial Guinea
626180636,Central America and the Caribbean,Haiti
359618413,Europe,Finland
556198585,Europe,Georgia
242532479,Australia and Oceania,Nauru
315543925,Sub-Saharan Africa,Rwanda
392469251,Central America and the Caribbean,Honduras
160857284,Middle East and North Africa,United Arab Emirates
728569352,Central America and the Caribbean,Saint Lucia
573779284,Asia,Indonesia
494973409,Central America and the Caribbean,Cuba
460950553,Sub-Saharan Africa,Niger
960822045,Middle East and North Africa,Qatar
754011714,Central America and the Caribbean,Dominica
920255887,Central America and the Caribbean,Panama
809603393,Europe,Russia
292415559,Asia,Philippines
209366214,Sub-Saharan Africa,Zambia
121441686,Middle East and North Africa,Iraq
559940803,Central America and the Caribbean,Dominica
776474893,Sub-Saharan Africa,Burkina Faso
992967784,Europe,Luxembourg
151655805,Central America and the Caribbean,Panama
865087783,Central America and the Caribbean,Costa Rica
866125047,Europe,Georgia
657941424,Europe,Slovenia
364023244,Europe,Kosovo
178169333,Sub-Saharan Africa,Sao Tome and Principe
814491021,North America,United States of America
357412135,Central America and the Caribbean,Barbados
111669003,Sub-Saharan Africa,Sierra Leone
552310454,Sub-Saharan Africa,Mauritius 
874697816,Central America and the Caribbean,Trinidad and Tobago
344504916,Asia,India
547718083,Europe,Portugal
440636146,Sub-Saharan Africa,Sudan
399870431,Asia,Myanmar
872344768,Europe,Belarus
125295484,Central America and the Caribbean,Dominica
996271407,Europe,Norway
543133866,Middle East and North Africa,Turkey
394056689,Sub-Saharan Africa,Guinea
897526204,Central America and the Caribbean,Saint Lucia
672341239,Australia and Oceania,Fiji
657613122,Central America and the Caribbean,The Bahamas
962765681,Sub-Saharan Africa,Senegal
417535245,Asia,Kazakhstan
621970641,Sub-Saharan Africa,Cote d'Ivoire
996433198,Europe,Liechtenstein
131596744,Australia and Oceania,Palau
738447606,Middle East and North Africa,Israel
198284614,Middle East and North Africa,Syria
912719094,Middle East and North Africa,Kuwait
853674876,Europe,Slovenia
313388288,Europe,Serbia
554408156,Sub-Saharan Africa,Tanzania
659595811,Europe,France
682125079,Sub-Saharan Africa,Seychelles 
295482289,Europe,Estonia
143466269,Asia,Maldives
490188348,Middle East and North Africa,United Arab Emirates
770072352,Europe,Romania
937854611,Middle East and North Africa,Azerbaijan
118583953,Middle East and North Africa,Lebanon
657621705,Europe,Finland
470641696,Sub-Saharan Africa,Republic of the Congo
693630254,Europe,Georgia
732886207,Sub-Saharan Africa,Burkina Faso
515020883,Australia and Oceania,Vanuatu
936958110,Asia,Brunei
715934216,Europe,Cyprus
439498031,Sub-Saharan Africa,Uganda
315510880,Central America and the Caribbean,Nicaragua
622146594,Sub-Saharan Africa,Guinea
357891499,Europe,Russia
391544425,Europe,Austria
312216699,Central America and the Caribbean,Trinidad and Tobago
679332149,Europe,Kosovo
772627103,Middle East and North Africa,Oman
842150390,Middle East and North Africa,Syria
758263337,Europe,Romania
461639773,Europe,Andorra
413266026,Australia and Oceania,New Zealand
244440925,Middle East and North Africa,Egypt
106775796,Europe,Serbia
222194468,Sub-Saharan Africa,Rwanda
432933270,Asia,Philippines
651541030,Europe,San Marino
410879075,Asia,Singapore
214121234,Europe,Slovenia
184753835,Asia,North Korea
516575706,Central America and the Caribbean,Belize
123698174,Sub-Saharan Africa,Equatorial Guinea
690545070,Central America and the Caribbean,Nicaragua
821852719,Middle East and North Africa,Oman
992669951,Sub-Saharan Africa,Senegal
398358094,Sub-Saharan Africa,Liberia
104590976,Sub-Saharan Africa,Angola
797354924,Asia,Bhutan
532948768,Sub-Saharan Africa,Equatorial Guinea
587983834,Sub-Saharan Africa,Benin
509383952,Australia and Oceania,Vanuatu
364385449,Sub-Saharan Africa,Mauritius 
290537154,Central America and the Caribbean,Jamaica
945700395,Sub-Saharan Africa,Guinea
358048999,Asia,Indonesia
676069295,Asia,Laos
518560111,Sub-Saharan Africa,Zimbabwe
824632775,Europe,Ukraine
803711116,Middle East and North Africa,Jordan
185531461,Middle East and North Africa,Azerbaijan
570142638,Asia,India
477905976,Europe,Belgium
299495303,Sub-Saharan Africa,Seychelles 
945896947,Europe,Slovenia
698409736,Europe,Greece
158644998,North America,Greenland
898526561,Europe,Portugal
510290753,Europe,Serbia
256486403,Europe,Denmark
119974839,Central America and the Caribbean,Nicaragua
153929889,Europe,Kosovo
931837880,Europe,Vatican City
397497642,Europe,Denmark
615020501,Australia and Oceania,Solomon Islands
118830287,Asia,Kyrgyzstan
663663327,Asia,Japan
474568450,Sub-Saharan Africa,Guinea
996906983,Asia,Bangladesh
146352756,Sub-Saharan Africa,South Sudan
858892095,Europe,Malta
740823829,Asia,Kyrgyzstan
618759286,Asia,Philippines
489622294,Middle East and North Africa,Syria
870649182,Asia,Mongolia
549388778,Central America and the Caribbean,Guatemala
633702409,Sub-Saharan Africa,Burkina Faso
501763904,Central America and the Caribbean,Belize
952059590,Europe,Moldova 
153388297,Sub-Saharan Africa,Mali
394861352,Asia,Vietnam
435902583,Middle East and North Africa,Turkey
456248319,Sub-Saharan Africa,Sierra Leone
705947387,Asia,Maldives
155361115,Sub-Saharan Africa,Togo
545163333,Sub-Saharan Africa,Comoros
536340367,Sub-Saharan Africa,Madagascar
660191047,Sub-Saharan Africa,Mozambique
168326699,Europe,Georgia
182671153,Europe,Finland
545460736,Central America and the Caribbean,Nicaragua
269244277,Europe,Netherlands
686883103,Sub-Saharan Africa,Zimbabwe
501551043,Central America and the Caribbean,The Bahamas
736734426,Sub-Saharan Africa,Guinea
686232078,Europe,Georgia
164155328,Australia and Oceania,Tuvalu
854928004,Sub-Saharan Africa,Ghana
463286435,Central America and the Caribbean,Nicaragua
364279448,Australia and Oceania,Nauru
653268373,Australia and Oceania,Tonga
595927035,Europe,Germany
878241765,Central America and the Caribbean,Guatemala
456511390,Central America and the Caribbean,Saint Vincent and the Grenadines
607347238,Europe,Bosnia and Herzegovina
877673137,Sub-Saharan Africa,The Gambia
434725415,Asia,Taiwan
316052901,Sub-Saharan Africa,Senegal
279516923,Europe,France
153291308,Europe,Greece
285862386,Central America and the Caribbean,Antigua and Barbuda 
196028983,Australia and Oceania,Papua New Guinea
822902429,North America,Greenland
475906550,Central America and the Caribbean,Dominica
684777677,Europe,Estonia
349564635,Europe,Latvia
690628755,Middle East and North Africa,United Arab Emirates
298643863,Sub-Saharan Africa,Mozambique
984596288,Sub-Saharan Africa,Seychelles 
129784858,North America,United States of America
135820901,Australia and Oceania,Kiribati
774628245,Europe,Slovakia
538443219,North America,Mexico
689814651,Sub-Saharan Africa,Namibia
311603868,Australia and Oceania,Samoa 
356984698,Australia and Oceania,Tuvalu
499443471,Sub-Saharan Africa,Kenya
482779014,Central America and the Caribbean,Saint Lucia
571102654,Sub-Saharan Africa,Guinea
198838222,Sub-Saharan Africa,Cote d'Ivoire
220722043,Australia and Oceania,Tonga
661802947,Europe,Liechtenstein
267442262,Sub-Saharan Africa,Djibouti
553313815,Asia,Singapore
855403935,Central America and the Caribbean,The Bahamas
580011451,Europe,Switzerland
553747689,Middle East and North Africa,Yemen
773536479,North America,Greenland
856614148,Sub-Saharan Africa,Zambia
490529525,Europe,Hungary
783143937,Sub-Saharan Africa,Lesotho
212631213,Europe,Moldova 
477477681,Europe,Netherlands
646482169,Europe,Kosovo
308756005,Sub-Saharan Africa,Cape Verde
923723018,Middle East and North Africa,Iraq
871119534,Central America and the Caribbean,Costa Rica
400994384,Australia and Oceania,Samoa 
283708894,Europe,Kosovo
459936892,Middle East and North Africa,Lebanon
490664708,Sub-Saharan Africa,Cape Verde
907191169,North America,Greenland
961127603,Europe,Austria
874397838,Sub-Saharan Africa,Uganda
489238202,Middle East and North Africa,Pakistan
618197524,Europe,San Marino
794137132,Sub-Saharan Africa,Liberia
620230853,Sub-Saharan Africa,Burundi
219965016,Central America and the Caribbean,Antigua and Barbuda 
687138450,Middle East and North Africa,Lebanon
935862481,Europe,Bulgaria
850560939,Australia and Oceania,Nauru
835970151,Asia,Singapore
467138946,Asia,Taiwan
739428651,Middle East and North Africa,Syria
918513095,Asia,Tajikistan
790378606,Europe,Andorra
211324012,Central America and the Caribbean,Panama
457960641,Asia,Bangladesh
177212321,Central America and the Caribbean,Dominica
336315381,Europe,Russia
172818648,Middle East and North Africa,Afghanistan
344583451,Australia and Oceania,Tuvalu
679783618,Sub-Saharan Africa,The Gambia
626905477,Asia,Singapore
604747855,Asia,Maldives
652422082,Central America and the Caribbean,Honduras
879351985,Asia,Kazakhstan
115273892,Central America and the Caribbean,Costa Rica
860236632,Sub-Saharan Africa,Mozambique
734601533,Europe,Austria
129042422,Sub-Saharan Africa,Sao Tome and Principe
854545629,Europe,Belarus
292409980,Sub-Saharan Africa,Liberia
844246804,Europe,Lithuania
481979930,Central America and the Caribbean,Cuba
397845685,Sub-Saharan Africa,Benin
954392898,Europe,Kosovo
334482896,Europe,Ireland
391289508,Central America and the Caribbean,Saint Lucia
798299062,Asia,Nepal
399310386,Asia,China
358434808,Central America and the Caribbean,Honduras
110096156,Europe,Norway
509030759,Australia and Oceania,Tuvalu
680287444,Asia,Philippines
269227540,Europe,United Kingdom
791524875,Europe,Latvia
683165776,Sub-Saharan Africa,The Gambia
250449073,Asia,Cambodia
319986093,Europe,Spain
888700664,Sub-Saharan Africa,Tanzania
673829114,Sub-Saharan Africa,Malawi
262920272,Middle East and North Africa,Kuwait
763835465,Australia and Oceania,New Zealand
654748523,Europe,Georgia
734145772,Europe,Vatican City
970826041,Asia,Indonesia
953900659,Europe,Bosnia and Herzegovina
342793452,Middle East and North Africa,Egypt
217240750,Europe,France
827291381,Australia and Oceania,Kiribati
243306672,Australia and Oceania,Federated States of Micronesia
205960452,Sub-Saharan Africa,The Gambia
276239049,Sub-Saharan Africa,Angola
985441291,Europe,Croatia
685178506,Europe,Armenia
497374522,Europe,Vatican City
264265668,Sub-Saharan Africa,South Sudan
798400771,Central America and the Caribbean,Belize
732641160,Sub-Saharan Africa,Djibouti
570160663,Sub-Saharan Africa,South Africa
434445607,Europe,Liechtenstein
519294822,Asia,Sri Lanka
638819634,Sub-Saharan Africa,Cameroon
677443873,Middle East and North Africa,Libya
139903867,Central America and the Caribbean,Saint Kitts and Nevis 
401248443,Europe,Finland
656838929,Central America and the Caribbean,Barbados
172349154,Australia and Oceania,Marshall Islands
533765447,Asia,Bangladesh
697386634,Sub-Saharan Africa,Botswana
139824044,Sub-Saharan Africa,Ghana
208001506,Europe,Russia
969155347,Sub-Saharan Africa,Tanzania
760834395,Europe,Switzerland
240899980,Sub-Saharan Africa,Cape Verde
137525928,Middle East and North Africa,Morocco
799198567,Sub-Saharan Africa,Republic of the Congo
844716727,Middle East and North Africa,Turkey
313191735,Sub-Saharan Africa,The Gambia
214047420,Central America and the Caribbean,Barbados
277020108,Sub-Saharan Africa,South Sudan
302158629,Europe,Croatia
609824311,Europe,Hungary
690690982,Australia and Oceania,Kiribati
555744969,Sub-Saharan Africa,Liberia
286285102,Asia,Philippines
483922708,Australia and Oceania,Fiji
920581614,Sub-Saharan Africa,Equatorial Guinea
988498151,Sub-Saharan Africa,Sao Tome and Principe
150221145,Asia,Brunei
188611924,Sub-Saharan Africa,Sao Tome and Principe
256844317,Europe,Greece
928404653,Europe,Russia
147091758,Europe,Portugal
877016961,Europe,Vatican City
752604091,Middle East and North Africa,Saudi Arabia
628589475,Asia,Kyrgyzstan
530021941,Sub-Saharan Africa,Senegal
102262818,Europe,Hungary
860985934,Sub-Saharan Africa,Ethiopia
342177617,Asia,Cambodia
652136695,Central America and the Caribbean,Dominican Republic
817474496,Sub-Saharan Africa,Liberia
835114848,Europe,Croatia
322294080,Sub-Saharan Africa,Gabon
766561019,Asia,Myanmar
575776994,Middle East and North Africa,Kuwait
928115832,Europe,Estonia
822063863,Sub-Saharan Africa,Botswana
226419913,Sub-Saharan Africa,Eritrea
530295312,Australia and Oceania,Solomon Islands
493113887,Middle East and North Africa,Pakistan
294611966,Middle East and North Africa,Iraq
184838378,Australia and Oceania,New Zealand
934154450,Central America and the Caribbean,Barbados
683234012,Europe,Ireland
793063390,Sub-Saharan Africa,Burundi
894941413,Middle East and North Africa,Algeria
240479409,Europe,Finland
851601207,Middle East and North Africa,Morocco
770543134,Central America and the Caribbean,Dominican Republic
809854018,Sub-Saharan Africa,Cote d'Ivoire
502395188,Sub-Saharan Africa,Djibouti
351340472,Asia,Thailand
480176198,Europe,Bulgaria
182701194,Asia,Mongolia
173026788,Asia,Turkmenistan
335576808,Europe,Vatican City
175087583,Middle East and North Africa,Somalia
166607940,Central America and the Caribbean,Panama
405499207,Australia and Oceania,Federated States of Micronesia
157435214,Sub-Saharan Africa,Mozambique
108402287,Sub-Saharan Africa,Madagascar
114699256,Sub-Saharan Africa,Kenya
552937448,Central America and the Caribbean,Dominica
970040690,Europe,Malta
533245313,Europe,Iceland
280100142,Australia and Oceania,Fiji
868466508,Europe,Portugal
326518237,Sub-Saharan Africa,Cote d'Ivoire
802741658,Europe,Kosovo
915935599,Europe,Slovenia
705211389,Australia and Oceania,Papua New Guinea
279992854,Middle East and North Africa,Afghanistan
270016324,Middle East and North Africa,Syria
475330626,Sub-Saharan Africa,South Africa
316297090,Europe,United Kingdom
183589541,Asia,Myanmar
988194310,Europe,France
111410224,Europe,Russia
854848611,Europe,United Kingdom
290433299,Australia and Oceania,Nauru
510400617,Asia,Philippines
977299392,Sub-Saharan Africa,Central African Republic
773990952,Europe,Ireland
853649127,Middle East and North Africa,Afghanistan
889760243,Sub-Saharan Africa,Zambia
626123130,Australia and Oceania,Papua New Guinea
326849114,Europe,Spain
326362025,Asia,Mongolia
579398190,Middle East and North Africa,Jordan
211006438,Sub-Saharan Africa,Botswana
666548097,Europe,Austria
761696994,Middle East and North Africa,Bahrain
732439458,Europe,Estonia
885074317,Middle East and North Africa,Qatar
246212899,Middle East and North Africa,Afghanistan
612779033,Sub-Saharan Africa,Madagascar
702009046,Sub-Saharan Africa,Ghana
201451766,Asia,Japan
218968522,Europe,Slovakia
132733142,Europe,Italy
741231954,Sub-Saharan Africa,South Sudan
